ZYTI,WIBD,KVJI,CSTT,OFSQ,RXUY,GWEE,NANX,PMLC,JIEK,GXSO,PTAX,RLCO,RNOZ,QRWO,PSSJ,WBYY,BDGK,FWKW,PFKF,ZKOY,XBUG,OMXX,IXKB,YKJO,GQUZ,VKRW,DDTT,QXYM,MHEC,TUXT,UZSD,AOQU,RJWA,VTQI,ROQE,ZMHO,RTDN,MJXP,XYKI,RESP__0,RESP__1,RESP__2,RESP__3,RESP__4
68809793.53750636,63717932.16614184,109197806.25168799,48728998.68561497,55538940.33545823,59165747.71942345,77813596.6231692,102111776.02518432,62316182.46237021,61819254.029528946,81823317.15771909,94131274.21044701,63597132.6045195,83802952.17054906,67079059.098506376,81883937.56661692,99372268.33518976,94936528.13440809,93415834.98571691,68261754.70846173,79755657.25008856,48102628.48708724,85070045.9192428,85138103.30474177,38536780.848171696,87601335.96502173,89098247.12591426,55775416.738480486,91644718.2107128,86395136.92623669,74535624.8545588,80974667.54981352,74336563.2093539,83570062.39885849,63288549.74287865,83909411.04397483,58814880.337183654,49043267.46747055,101274785.35363314,77515825.09760323,34815652745.409134,49130240122.93414,20244330685.980846,30330496922.91698,41827425972.28058
78328272.16186263,42198922.76841986,83540782.48638527,65486014.05575736,56249687.46008132,65802101.04283602,98020767.59427172,88751352.04057388,52065846.736858174,91643771.25672968,93865718.78224987,101436923.96460232,51950896.13111908,93720342.72101913,43227628.85670895,71995343.10951892,70343539.33921768,50376938.16143979,73711655.47485,54413269.94954906,90383860.61885527,69101664.10479507,65054878.53628913,106620133.33448875,94665699.85989921,80700065.65708484,61153207.229942754,51631386.12769065,78787946.89157736,82458835.15957406,97906984.15967909,50359694.95287758,52531414.954890355,54658600.828502014,68180858.8465617,62187507.172345914,98927945.24187101,83700521.8400639,77918027.47446533,80570992.29912664,27720297423.709454,38769980153.72998,16774316035.654024,30071479070.44222,30818718985.930214
99073672.38938695,55716024.4172712,55829667.671906956,83243144.26165693,59440943.033158235,71609001.97673689,88475252.36860187,80977263.83857858,92941947.53908783,68296865.20564547,57816938.83728254,98428164.55629224,95711514.57534978,66800303.04605172,61026858.16052136,64604220.433642164,58401536.88029924,90568069.74297199,50798747.11691347,56883680.69167185,75206435.93820524,66635092.45225569,73150314.54125951,64740703.51229228,64143205.83471974,59976068.03740841,73794205.57015605,74456985.15474342,84127974.67742997,45900078.449518695,89548750.08555487,96447928.01696089,70076812.09281863,54985373.90548258,48708398.48393222,49940149.53280185,72830221.15114817,57226108.39084397,57845587.13090047,64802942.52834175,30075917382.38295,41873071500.94271,15454103930.099165,28188372912.845974,36157563654.82855
76714158.14881106,61360524.79504093,87975439.411991,61980003.40772727,74371707.80329439,59749447.492301606,90448989.48581755,86168462.69175713,57751525.0668627,60028844.60759632,66524475.59417503,92364661.76561302,60966010.6871192,84431203.31122842,56937948.85029312,84731371.921282,102735855.63615708,88208473.02231483,75413572.2350863,45848906.10666486,75959111.78871292,46236297.1502784,84483403.1887002,82878224.38720194,57245525.301704615,78195063.47460999,99158399.49679278,60990264.67975112,87859733.20859285,70712504.09041744,59530649.97417635,93243409.08396247,64764353.74508936,81013835.21454158,68529842.9376922,95229053.15109035,60812616.8469609,60624001.66427247,85974235.88548118,86629229.28229083,32564680245.26695,40357870431.87304,18348826538.900517,32985972963.53384,50919615845.34182
70650630.5076744,78082984.28501388,85014683.43534954,51920529.47200429,81449948.49023807,56180111.97824402,83532674.60644624,85453850.03526516,55527106.68787012,50396545.93369153,90564064.87490319,96692166.96599609,65806586.5176669,86539495.3732882,55934839.13431968,75817189.99791625,90993483.8385229,93870242.79134938,76072427.24488512,48323752.24597154,71313342.1579718,61630633.52149562,90208343.69830811,85901154.41065225,45956253.86497948,71321799.22080801,96472725.53086305,52945477.69262961,86823357.01467165,71829810.29057223,74878193.9297489,92271157.51628457,62569590.129170604,68878246.2949541,62187040.34362048,99085242.00331217,62585239.98931061,49697811.534493305,86014505.15086165,75728270.91208673,32229690515.577858,45605030970.55231,16961133591.235836,31989284461.32367,44796934589.656075
103811743.70823334,57588469.30749864,50276862.87827543,98904664.33674681,80320284.87759489,84196337.66658077,81894920.68197684,89509804.28591369,105315329.03940576,83470596.89709792,58177364.32323877,82916850.34902279,78427462.3909183,69377220.84445018,44802680.76303713,78103883.53346577,70272578.5341102,110663304.15469614,59480505.3788958,62716610.58110934,72885854.64670734,57130036.84601779,72039064.47522946,66074897.56935644,52295468.23618648,70295818.45440002,59968627.61122617,68024700.95082203,86293643.8569213,55582613.366331,118743259.27628002,89987083.1659828,90779067.78443049,52093535.16786282,59064793.39759614,60454941.28695735,64535631.56305347,59488079.74669661,47967576.2006041,61391722.14572232,36845520980.66713,43704479571.695465,14487277397.100628,32843214656.637936,40589874184.912415
78182923.38576917,80724764.91084889,98590367.24740304,65062162.1249224,63461576.4479811,89154008.6492773,50298098.19515107,70128343.81274755,86807743.71488391,60076335.217059515,87374277.67409275,84892227.90805843,89192289.9141939,82619885.50498608,73482331.08738992,96081814.31765202,63236937.152584255,51273548.05187058,88728089.99271703,74927435.10823746,99137937.5029304,72790700.2393807,81240952.9808299,102989726.36145836,75797769.31724381,59829192.31053701,68973616.01786809,58840531.84626321,91683883.68265805,54941761.85377701,70322950.83903044,54612108.46823063,79051895.58257793,67071824.20938894,90965535.7594571,75949408.98687798,48213985.54888504,98034581.04630512,56968120.13410823,97679673.74904567,23207777980.893253,47661887459.98689,18156337351.249237,38180127715.21829,30262819009.29655
68954663.70680715,63906812.67467077,86583884.25673096,55697582.17784516,71306816.45671779,95605857.93843728,48447129.32349995,68186676.12182236,84706344.20806995,61328438.70475469,89195299.4297317,99675340.20565,90964564.52760486,98095173.31883878,82158000.26933472,94397449.76987836,51239824.11664871,58188368.167956315,69536978.29570395,66180790.87733071,91787224.73779218,82712992.42997086,90803373.25196382,72030523.06548607,71798136.57685024,45263207.16930086,47669399.64656774,49025019.00382655,78794785.43408063,45524209.20123981,60074345.843740344,38595153.74991327,80202502.14101212,61521693.37427989,81220132.89542936,84761001.9212916,54045335.22173852,91487300.14906217,52477154.87682644,84534808.98164101,22849129892.033222,41592735971.17326,16413553113.826908,41141155843.296616,25940297388.64319
65460510.17407318,65387419.00756111,94215959.3383115,54117764.84103693,69515543.21023808,62831222.91760783,81264315.43398629,84508709.83974394,53509092.17184386,58580270.96103395,81750844.61535087,82234558.87022412,70748890.73722534,91127281.53319246,59143045.86338763,81038335.79441158,88150958.85155876,87498753.29118958,90377919.72149564,61264804.765558615,71487304.34461905,61672845.49892667,82089096.24757738,94692405.68202472,55636851.78823653,71392070.28725712,102131859.3580461,56356106.53673523,82058721.29554473,69836482.12839906,82842985.01172814,85246454.92128706,68928837.61738762,79409947.3188063,55224218.97350273,88793462.06935593,51564070.87818294,54258402.115347,88162850.5480401,71783018.54878768,31781073485.42862,43341909884.46128,19154908950.0533,35213895280.49313,43452885776.87094
71932322.81166533,49071797.407799914,100906753.88377574,64331238.7353884,55587323.24003164,67076007.10702466,91278526.60652126,93133514.12885198,54073803.14322792,98202445.24188206,109494391.0777425,78628934.34330761,61111923.656802915,91992384.4553204,49772365.971138306,74259586.74608614,67845428.1610126,43984092.37677264,60728332.312090166,63866831.5248507,90933223.99749221,57952324.78247152,55183659.79705656,99171643.08965057,81290186.83644855,77086262.07968342,78041602.89655812,67656900.1374433,77546601.16398321,97592398.73289114,94172775.8904826,69479133.44886035,52125147.617844224,52420790.49567671,53791586.91954217,62613058.81992302,95184737.97237766,105855471.49165618,84889241.16801065,65720175.49027694,28826588452.633835,44540288532.05055,19353095490.04659,29531673017.42201,33611108531.01124
75847554.16610886,70409531.73228784,62289167.29091702,103822232.51522283,70323713.08154689,87154640.33181596,89179500.51197302,83572397.45733334,94388641.27959408,95121259.94873929,52874697.0270165,70002339.29872948,91319415.8205767,77727000.90634468,54268104.378459446,52714926.999693505,61691441.1323447,101140224.3919909,59956157.28384335,68903541.43723466,77564823.76109777,59271485.30268419,83883963.60595372,58289536.78942312,65017224.06343345,58090075.92527391,59552187.53408654,76768288.93460543,80354804.65516597,54134386.433575965,98426858.95361345,84665242.63784784,78543221.59410922,54505692.6001634,60670118.85657083,61742793.71213183,75437713.19531326,58531995.24966721,43257316.210304074,60924562.087587915,33131808700.865143,47462948499.21921,15415726368.97335,34010591766.460968,37027403581.87554
84696402.15115291,88666205.57345988,80181508.14149858,63680608.01264426,57077631.998909466,73547407.2921542,88196767.06521179,57572206.02677841,55857213.5582199,93479270.83583376,57623056.16545578,58251538.005523816,52027809.352691755,72143877.13922866,77994465.84946117,48049993.44192271,76575918.75587462,104155053.97636056,69541932.91564526,94487545.32369722,67446106.14773163,65517624.99479484,90896952.6645655,58785744.62733141,55700096.22686403,96187053.85968277,92330418.50567026,85777790.2159757,53948342.184034064,51440898.465593114,91767699.04132544,53908645.2389601,85428179.2993891,66513072.90900743,67473969.20493746,59112932.89460187,58228315.24699081,56457018.69888381,103213129.80315319,83831677.160526,31576080170.59076,50889157649.27703,17596550666.804768,30689991578.79575,32998588783.09573
65088139.45865571,56784109.40472653,93239517.4616557,55840066.54081761,63824619.38380769,67636837.71517931,103849986.51406421,88183524.59101233,69784018.57748821,90590010.31360918,105018628.05474001,105152269.17216396,52791843.93498452,87329934.0283892,55870905.45810054,72112508.58867641,57210574.09630463,57475052.1074862,63488917.86435586,51025930.428202204,91805930.53644113,52614656.21973994,64699231.73692583,96660969.58118461,96735630.83502692,89009407.48409782,67003179.6415198,54244263.59416661,93545711.50873344,90166342.43828396,94551114.04653017,51668316.62219679,62684106.17568273,65083290.16599145,61401791.092093386,68154196.47924034,97119509.92978206,94763908.81542392,88267969.40137379,78522650.5876375,27963302090.29079,40611974331.41655,18612809258.410378,29355546786.717003,27494814693.22281
70714609.17019995,51838996.600085065,90156106.55229004,54563629.51557198,61432510.14710166,70636832.44433989,101185166.03212765,94422653.92501304,68331361.25994411,87640850.78686678,90880219.39724003,94369680.96934436,74040531.81375971,104596119.21899734,55663377.40948261,70264564.37297364,65231337.90027454,55268161.51775729,48849789.43541679,45626585.648110956,80511931.71543854,51797118.04958936,42782723.77303433,94563862.53126091,102674906.07182756,74518478.64836988,81112946.34130502,56124381.8720645,73903828.57805288,96721384.35235968,95639251.15585086,51609178.44074234,54379917.36198643,57586453.06523852,69018317.96826434,58917886.5112554,84031971.45681271,99082614.70889261,83233516.11625399,72231738.13757403,29830201956.833492,42296880005.02057,17659596547.040073,28937585809.412006,29090578390.365814
86004603.34625325,60226939.63084134,70294545.99140428,95502280.31095101,63335381.18840374,74051357.21319152,73605852.32867216,84754430.28397913,85135214.58623576,86824566.48817149,60711359.42472236,75619373.77929273,96546551.21890974,58212519.58730026,63931029.05472753,45114393.47425638,67984062.5220605,103592278.88849379,60159252.32787895,55699516.17600556,80264798.95072143,75094218.23296914,78260810.18518546,67778825.88549139,68880130.4594476,53171427.92804132,71875917.5739011,74911265.3021909,75108489.8593221,59227875.66907805,108714840.96562584,86860778.46837614,79281956.8215777,49524821.98362886,50912044.85414341,45809182.59436514,79551600.78690901,53145588.58539427,44462830.21707329,71862087.6819258,33203875604.24115,42260658015.74267,16154791052.324493,29039916150.250053,37874198749.18001
87964205.48823424,56599402.98037248,44913557.11242842,51926581.38668955,32848442.6962074,91342682.3236783,73640656.88267255,78278152.34241852,87550856.25461228,71225678.41315271,51677219.498234205,56571911.80329785,56501876.17624149,50928334.48787361,49911849.63617116,78323492.73872136,57157097.16152661,94861062.00543675,87614377.72403838,96122371.04458933,93838298.3428662,88871016.78482573,73212331.19692297,64065728.22461718,82572539.32066935,64119925.50193923,72612471.09367937,88328281.60466617,98692072.32983045,85883752.9525457,52076127.38520862,65686868.45225372,59160824.577312626,54337114.79651061,83241605.70542842,74348292.39652184,73668482.5343073,51299428.58567069,98132845.40576926,77428835.75198224,37651247653.52117,47475488876.47859,11991704768.969955,38442071020.32704,28172516971.331486
60208314.397911444,59589306.27392388,84624465.82091045,59120689.804952525,54466695.1473242,69207494.22219136,90647569.50102906,105494942.94664094,63736850.73312539,101521085.53146163,107591992.31950054,80754813.67063029,78885254.57488187,98473170.4651454,54975469.32108243,71680349.02095869,50190507.8229018,52748367.19444787,58951759.59052226,58970941.68402901,90892820.36316212,66959336.64165111,64764047.44503894,104973474.21957581,87635277.54266533,88135246.07040806,70232418.81689556,74403279.61759229,92453195.63746981,91877948.10299453,108872192.20550169,50691487.00626029,57092536.94370449,55719486.49675976,52528199.454043046,59373702.16791515,96893947.48678064,101322121.38093841,91674779.38516922,79080744.25501762,27406566518.902893,47084668015.92071,18795662927.326523,31034110076.251358,25908073309.571575
67723999.06020021,65081339.52306774,87886296.63557062,60139216.09723691,73781306.91368453,51560135.698236704,88241244.20906861,87467597.37992558,57314531.721695006,56619330.903896876,76571022.52137429,83287635.86311097,53862389.364011206,92669161.21686554,58284093.89007621,77402137.37269796,121220974.82642144,90055189.34140566,93045595.45254678,65639710.383689396,85721635.95622066,50253533.76863675,85335461.89667235,99416196.49103694,58122975.73016873,61171062.69486013,96929462.91317064,60711161.71501676,82436029.96387888,73735647.55354783,86053679.20258443,98153830.10777277,68540444.34848721,65556969.23177118,65449066.19736116,95913096.29366824,71658869.43062606,48623570.511568695,109418682.5167394,74562809.35849753,30800756924.4335,45448041930.47678,15947104423.252907,30629166319.683563,50670204031.80819
